id,asset_id,asset_type,transaction_type,description,bo,bo_status,owning_access_group,effective_datetime,node_id,badge_no,serial_no,pallet_no,handed_over_asset,fixed_asset_no,scada_id,condition_rating,condifence_rating,maintenance_specification,bom_part_id,attached_to_asset_id,vehicle_identification_num,license_number,purchase_order_num,location_id,metrology_firmware,nic_firmware,configuration,warranty_expiration_date,warranty_detail,vendor_part_no,owning_access_group_nam,specification,hex_code,field_1,field_2,submitted_datetime,registered_datetime
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 47,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111551,FSPU-5111552,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 48,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111552,FSPU-5111553,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 49,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111553,FSPU-5111554,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 50,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111554,FSPU-5111555,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 51,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111555,FSPU-5111556,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 52,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111556,FSPU-5111557,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 53,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111557,FSPU-5111558,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 54,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111558,FSPU-5111559,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 55,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111559,FSPU-5111560,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 56,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111560,FSPU-5111561,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 57,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111561,FSPU-5111562,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 58,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111562,FSPU-5111563,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 59,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111563,FSPU-5111564,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 60,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111564,FSPU-5111565,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 61,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111565,FSPU-5111566,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 62,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111566,FSPU-5111567,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 63,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111567,FSPU-5111568,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 64,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111568,FSPU-5111569,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 65,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111569,FSPU-5111570,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 66,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111570,FSPU-5111571,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 67,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111571,FSPU-5111572,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 68,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111572,FSPU-5111573,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 69,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111573,FSPU-5111574,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 70,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111574,FSPU-5111575,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 71,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111575,FSPU-5111576,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 72,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111576,FSPU-5111577,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 73,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111577,FSPU-5111578,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 74,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111578,FSPU-5111579,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 75,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111579,FSPU-5111580,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 76,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111580,FSPU-5111581,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 77,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111581,FSPU-5111582,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 78,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111582,FSPU-5111583,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 79,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111583,FSPU-5111584,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 80,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111584,FSPU-5111585,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 81,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111585,FSPU-5111586,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 82,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111586,FSPU-5111587,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 83,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111587,FSPU-5111588,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 84,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111588,FSPU-5111589,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 85,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111589,FSPU-5111590,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 86,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111590,FSPU-5111591,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 87,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111591,FSPU-5111592,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 88,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111592,FSPU-5111593,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 89,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111593,FSPU-5111594,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 90,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111594,FSPU-5111595,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 91,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111595,FSPU-5111596,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 92,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111596,FSPU-5111597,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 93,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111597,FSPU-5111598,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 94,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111598,FSPU-5111599,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 95,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111599,FSPU-5111600,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 96,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111600,FSPU-5111601,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 97,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111601,FSPU-5111602,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 98,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111602,FSPU-5111603,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 99,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111603,FSPU-5111604,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 100,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111604,FSPU-5111605,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 101,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111605,FSPU-5111606,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 102,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111606,FSPU-5111607,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 103,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111607,FSPU-5111608,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 104,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111608,FSPU-5111609,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 105,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111609,FSPU-5111610,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 106,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111610,FSPU-5111611,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 107,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111611,FSPU-5111612,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 108,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111612,FSPU-5111613,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 109,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111613,FSPU-5111614,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 110,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111614,FSPU-5111615,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 111,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111615,FSPU-5111616,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 112,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111616,FSPU-5111617,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 113,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111617,FSPU-5111618,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 114,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111618,FSPU-5111619,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 115,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111619,FSPU-5111620,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 116,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111620,FSPU-5111621,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 117,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111621,FSPU-5111622,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 118,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111622,FSPU-5111623,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 119,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111623,FSPU-5111624,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 120,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111624,FSPU-5111625,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 121,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111625,FSPU-5111626,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 122,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111626,FSPU-5111627,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 123,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111627,FSPU-5111628,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 124,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111628,FSPU-5111629,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 125,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111629,FSPU-5111630,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 126,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111630,FSPU-5111631,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 127,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111631,FSPU-5111632,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 128,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111632,FSPU-5111633,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 129,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111633,FSPU-5111634,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 130,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111634,FSPU-5111635,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 131,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111635,FSPU-5111636,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 132,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111636,FSPU-5111637,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
